timestamp,cpu_percent,memory_percent,latency_ms,error_rate,requests_per_second,active_pods,label
2026-01-23T01:16:39.522370,56.0,23.25,74.08,0.001,1315,32,normal
2026-01-23T01:16:44.522370,58.09,23.02,100.7,0.001,1379,32,normal
2026-01-23T01:16:49.522370,51.54,23.6,196.51,0.001,1472,32,normal
2026-01-23T01:16:54.522370,50.72,22.9,30.64,0.001,1147,32,normal
2026-01-23T01:16:59.522370,62.47,21.98,107.23,0.001,1450,32,normal
2026-01-23T01:17:04.522370,60.22,22.02,51.01,0.001,1331,32,normal
2026-01-23T01:17:09.522370,53.7,23.12,46.81,0.001,1320,32,normal
2026-01-23T01:17:14.522370,65.66,22.05,106.23,0.001,1381,32,normal
2026-01-23T01:17:19.522370,59.87,22.19,33.9,0.001,1287,32,normal
2026-01-23T01:17:24.522370,45.2,21.56,49.03,0.001,1257,32,normal
2026-01-23T01:17:29.522370,68.48,20.33,76.48,0.001,1360,32,normal
2026-01-23T01:17:34.522370,51.36,22.38,39.76,0.001,1286,32,normal
2026-01-23T01:17:39.522370,48.65,22.53,54.98,0.001,1169,32,normal
2026-01-23T01:17:44.522370,63.43,21.82,112.75,0.001,1398,32,normal
2026-01-23T01:17:49.522370,53.8,21.63,77.38,0.001,1194,32,normal
2026-01-23T01:17:54.522370,72.83,23.76,205.85,0.001,1522,32,normal
2026-01-23T01:17:59.522370,60.69,23.27,138.36,0.001,1487,33,normal
2026-01-23T01:18:04.522370,55.5,23.07,84.94,0.001,1440,33,normal
2026-01-23T01:18:09.522370,57.81,23.28,49.32,0.001,1307,33,normal
2026-01-23T01:18:14.522370,52.05,22.63,40.17,0.001,1262,33,normal
2026-01-23T01:18:19.522370,53.3,21.9,36.53,0.001,1226,33,normal
2026-01-23T01:18:24.522370,67.98,25.45,51.6,0.001,1374,33,normal
2026-01-23T01:18:29.522370,47.86,21.24,51.08,0.001,1342,33,normal
2026-01-23T01:18:34.522370,68.6,21.13,233.2,0.001,1536,33,normal
2026-01-23T01:18:39.522370,54.24,23.21,45.03,0.001,1215,33,normal
2026-01-23T01:18:44.522370,54.08,21.26,43.7,0.001,1343,33,normal
2026-01-23T01:18:49.522370,62.63,23.33,228.05,0.001,1561,33,normal
2026-01-23T01:18:54.522370,49.64,22.46,63.7,0.001,1263,33,normal
2026-01-23T01:18:59.522370,51.04,21.37,46.1,0.001,1134,33,normal
2026-01-23T01:19:04.522370,51.48,21.16,48.66,0.001,1126,33,normal
2026-01-23T01:19:09.522370,41.84,21.41,53.79,0.001,1125,33,normal
2026-01-23T01:19:14.522370,64.84,20.55,385.95,0.001,1583,33,normal
2026-01-23T01:19:19.522370,48.17,21.21,54.13,0.001,1135,33,normal
2026-01-23T01:19:24.522370,44.15,21.1,44.0,0.001,1065,33,normal
2026-01-23T01:19:29.522370,59.67,20.65,53.18,0.001,1305,33,normal
2026-01-23T01:19:34.522370,47.23,22.19,39.46,0.001,1164,33,normal
2026-01-23T01:19:39.522370,59.99,23.41,43.52,0.001,1315,33,normal
2026-01-23T01:19:44.522370,53.65,23.19,51.74,0.001,1368,33,normal
2026-01-23T01:19:49.522370,58.28,21.95,60.49,0.001,1361,33,normal
2026-01-23T01:19:54.522370,53.98,22.68,87.75,0.001,1398,33,normal
2026-01-23T01:19:59.522370,63.67,22.46,39.69,0.001,1293,33,normal
2026-01-23T01:20:04.522370,51.03,22.91,74.93,0.001,1411,33,normal
2026-01-23T01:20:09.522370,63.4,23.07,350.22,0.001,1584,33,normal
2026-01-23T01:20:14.522370,45.15,20.5,36.14,0.001,1056,33,normal
2026-01-23T01:20:19.522370,55.58,24.36,48.68,0.001,1248,33,normal
2026-01-23T01:20:24.522370,55.71,20.18,53.02,0.001,1268,33,normal
2026-01-23T01:20:29.522370,51.06,23.44,47.19,0.001,1276,33,normal
2026-01-23T01:20:34.522370,59.73,21.97,34.22,0.001,1333,33,normal
2026-01-23T01:20:39.522370,56.3,20.92,72.43,0.001,1427,33,normal
2026-01-23T01:20:44.522370,47.97,22.69,49.45,0.001,1142,33,normal
2026-01-23T01:20:49.522370,46.12,22.91,43.03,0.001,1158,33,normal
2026-01-23T01:20:54.522370,57.02,23.47,42.32,0.001,1390,33,normal
2026-01-23T01:20:59.522370,51.88,22.52,37.86,0.001,1305,33,normal
2026-01-23T01:21:04.522370,73.07,22.07,275.32,0.001,1540,33,normal
2026-01-23T01:21:09.522370,50.58,21.41,53.27,0.001,1109,34,normal
2026-01-23T01:21:14.522370,51.8,22.34,49.03,0.001,1223,34,normal
2026-01-23T01:21:19.522370,46.61,20.68,33.1,0.001,1284,34,normal
2026-01-23T01:21:24.522370,60.18,22.01,32.9,0.001,1358,34,normal
2026-01-23T01:21:29.522370,46.12,23.57,54.37,0.001,1132,34,normal
2026-01-23T01:21:34.522370,51.35,21.43,47.63,0.001,1213,34,normal
2026-01-23T01:21:39.522370,49.64,21.61,55.87,0.001,1236,34,normal
2026-01-23T01:21:44.522370,56.39,23.61,68.96,0.001,1477,34,normal
2026-01-23T01:21:49.522370,54.46,20.65,42.09,0.001,1254,34,normal
2026-01-23T01:21:54.522370,52.82,22.18,42.32,0.001,1378,34,normal
2026-01-23T01:21:59.522370,46.72,23.11,47.86,0.001,1212,34,normal
2026-01-23T01:22:04.522370,59.69,22.17,41.53,0.001,1281,34,normal
2026-01-23T01:22:09.522370,67.83,21.98,203.75,0.001,1549,34,normal
2026-01-23T01:22:14.522370,48.81,20.13,34.35,0.001,1230,34,normal
2026-01-23T01:22:19.522370,45.86,22.66,50.45,0.001,1408,34,normal
2026-01-23T01:22:24.522370,51.78,22.42,45.75,0.001,1192,34,normal
2026-01-23T01:22:29.522370,47.26,22.59,41.07,0.001,1263,34,normal
2026-01-23T01:22:34.522370,60.1,22.07,102.36,0.001,1474,34,normal
2026-01-23T01:22:39.522370,52.35,22.27,44.29,0.001,1179,34,normal
2026-01-23T01:22:44.522370,42.37,22.02,49.61,0.001,1324,34,normal
2026-01-23T01:22:49.522370,43.33,19.35,44.15,0.001,1104,34,normal
2026-01-23T01:22:54.522370,57.37,22.89,48.85,0.001,1292,34,normal
2026-01-23T01:22:59.522370,60.15,21.73,63.91,0.001,1436,34,normal
2026-01-23T01:23:04.522370,58.96,21.64,99.72,0.001,1487,34,normal
2026-01-23T01:23:09.522370,60.01,20.96,34.55,0.001,1354,34,normal
2026-01-23T01:23:14.522370,44.55,22.3,38.8,0.001,1108,34,normal
2026-01-23T01:23:19.522370,54.72,22.3,45.41,0.001,1298,34,normal
2026-01-23T01:23:24.522370,53.17,21.68,71.94,0.001,1127,34,normal
2026-01-23T01:23:29.522370,55.4,22.8,45.0,0.001,1223,34,normal
2026-01-23T01:23:34.522370,45.5,22.02,46.06,0.001,1320,34,normal
2026-01-23T01:23:39.522370,57.42,21.34,32.78,0.001,1344,34,normal
2026-01-23T01:23:44.522370,52.06,21.2,51.23,0.001,1264,34,normal
2026-01-23T01:23:49.522370,50.35,20.1,42.1,0.001,1355,34,normal
2026-01-23T01:23:54.522370,59.85,22.54,91.0,0.001,1482,34,normal
2026-01-23T01:23:59.522370,56.78,21.54,47.58,0.001,1392,34,normal
2026-01-23T01:24:04.522370,50.4,23.02,42.87,0.001,1239,34,normal
2026-01-23T01:24:09.522370,63.58,23.13,44.26,0.001,1336,34,normal
2026-01-23T01:24:14.522370,60.32,24.29,40.17,0.001,1384,34,normal
2026-01-23T01:24:19.522370,42.9,21.84,36.6,0.001,1217,34,normal
2026-01-23T01:24:24.522370,54.15,21.06,44.01,0.001,1290,34,normal
2026-01-23T01:24:29.522370,62.55,20.53,117.47,0.001,1483,34,normal
2026-01-23T01:24:34.522370,58.63,22.41,47.21,0.001,1310,34,normal
2026-01-23T01:24:39.522370,53.84,22.67,94.07,0.001,1445,34,normal
2026-01-23T01:24:44.522370,66.22,22.83,52.04,0.001,1444,34,normal
2026-01-23T01:24:49.522370,47.81,20.3,35.59,0.001,1114,34,normal
2026-01-23T01:24:54.522370,53.82,22.0,59.83,0.001,1287,34,normal
2026-01-23T01:24:59.522370,58.0,22.82,45.31,0.001,1351,34,normal
2026-01-23T01:25:04.522370,43.57,21.85,54.31,0.001,1183,34,normal
2026-01-23T01:25:09.522370,70.45,22.97,45.77,0.001,1409,34,normal
2026-01-23T01:25:14.522370,58.49,21.97,51.07,0.001,1372,35,normal
2026-01-23T01:25:19.522370,51.04,21.68,97.55,0.001,1519,35,normal
2026-01-23T01:25:24.522370,52.99,20.03,34.88,0.001,1196,35,normal
2026-01-23T01:25:29.522370,53.99,21.91,47.71,0.001,1425,35,normal
2026-01-23T01:25:34.522370,57.92,22.47,40.18,0.001,1227,35,normal
2026-01-23T01:25:39.522370,56.7,20.99,49.69,0.001,1333,35,normal
2026-01-23T01:25:44.522370,61.26,22.05,62.95,0.001,1440,35,normal
2026-01-23T01:25:49.522370,40.81,21.51,23.41,0.001,1343,35,normal
2026-01-23T01:25:54.522370,57.86,21.7,42.85,0.001,1421,35,normal
2026-01-23T01:25:59.522370,49.93,22.99,41.08,0.001,1428,35,normal
2026-01-23T01:26:04.522370,51.15,22.21,50.01,0.001,1162,35,normal
2026-01-23T01:26:09.522370,55.61,22.91,48.25,0.001,1456,35,normal
2026-01-23T01:26:14.522370,41.75,22.39,44.87,0.001,1235,35,normal
2026-01-23T01:26:19.522370,56.54,21.06,41.57,0.001,1393,35,normal
2026-01-23T01:26:24.522370,55.13,20.36,34.67,0.001,1288,35,normal
2026-01-23T01:26:29.522370,51.49,21.43,30.61,0.001,1130,35,normal
2026-01-23T01:26:34.522370,55.8,21.18,51.34,0.001,1293,35,normal
2026-01-23T01:26:39.522370,64.36,22.37,52.79,0.001,1500,35,normal
2026-01-23T01:26:44.522370,45.48,22.33,53.62,0.001,1447,35,normal
2026-01-23T01:26:49.522370,46.41,21.76,60.67,0.001,1187,35,normal
2026-01-23T01:26:54.522370,57.24,21.3,34.33,0.001,1281,35,normal
2026-01-23T01:26:59.522370,58.75,20.18,59.22,0.001,1353,35,normal
2026-01-23T01:27:04.522370,79.34,24.24,600.49,0.0145,1797,35,normal
2026-01-23T01:27:09.522370,48.46,19.72,49.12,0.001,1110,36,normal
2026-01-23T01:27:14.522370,55.05,23.47,68.88,0.001,1493,36,normal
2026-01-23T01:27:19.522370,49.14,22.97,47.68,0.001,1451,36,normal
2026-01-23T01:27:24.522370,63.89,22.2,127.63,0.001,1617,36,normal
2026-01-23T01:27:29.522370,35.1,23.16,50.97,0.001,1140,36,normal
2026-01-23T01:27:34.522370,59.2,21.48,57.15,0.001,1509,36,normal
2026-01-23T01:27:39.522370,48.32,21.16,54.45,0.001,1242,36,normal
2026-01-23T01:27:44.522370,42.28,21.24,42.27,0.001,1188,36,normal
2026-01-23T01:27:49.522370,53.57,21.11,50.23,0.001,1301,36,normal
2026-01-23T01:27:54.522370,51.96,22.72,66.96,0.001,1434,36,normal
2026-01-23T01:27:59.522370,55.53,24.32,35.9,0.001,1422,36,normal
2026-01-23T01:28:04.522370,60.2,21.63,134.44,0.001,1624,36,normal
2026-01-23T01:28:09.522370,66.39,21.26,30.23,0.001,1449,36,normal
2026-01-23T01:28:14.522370,48.03,23.5,40.23,0.001,1223,36,normal
2026-01-23T01:28:19.522370,45.54,21.63,44.29,0.001,1214,36,normal
2026-01-23T01:28:24.522370,47.97,20.69,26.61,0.001,1228,36,normal
2026-01-23T01:28:29.522370,51.3,23.7,42.72,0.001,1263,36,normal
2026-01-23T01:28:34.522370,47.53,21.61,52.14,0.001,1324,36,normal
2026-01-23T01:28:39.522370,52.49,20.72,32.15,0.001,1289,36,normal
2026-01-23T01:28:44.522370,55.5,20.21,63.59,0.001,1476,36,normal
2026-01-23T01:28:49.522370,46.77,21.88,44.18,0.001,1420,36,normal
2026-01-23T01:28:54.522370,47.95,21.55,47.53,0.001,1261,36,normal
2026-01-23T01:28:59.522370,55.17,21.82,56.08,0.001,1455,36,normal
2026-01-23T01:29:04.522370,56.19,21.92,70.16,0.001,1573,36,normal
2026-01-23T01:29:09.522370,51.87,22.53,69.81,0.001,1416,36,normal
2026-01-23T01:29:14.522370,61.9,23.17,84.58,0.001,1532,36,normal
2026-01-23T01:29:19.522370,40.7,22.59,43.45,0.001,1110,36,normal
2026-01-23T01:29:24.522370,31.64,21.57,57.07,0.001,1007,36,normal
2026-01-23T01:29:29.522370,45.96,21.81,55.03,0.001,1248,36,normal
2026-01-23T01:29:34.522370,43.34,22.68,47.04,0.001,1308,36,normal
2026-01-23T01:29:39.522370,42.66,20.19,41.94,0.001,1392,36,normal
2026-01-23T01:29:44.522370,60.03,20.66,113.57,0.001,1569,36,normal
2026-01-23T01:29:49.522370,48.98,22.96,43.26,0.001,1208,36,normal
2026-01-23T01:29:54.522370,49.95,21.74,41.29,0.001,1350,36,normal
2026-01-23T01:29:59.522370,55.49,21.29,86.98,0.001,1541,36,normal
2026-01-23T01:30:04.522370,40.98,22.3,30.07,0.001,1164,36,normal
2026-01-23T01:30:09.522370,44.69,22.67,33.68,0.001,1467,36,normal
2026-01-23T01:30:14.522370,27.16,21.16,41.52,0.001,900,36,normal
2026-01-23T01:30:19.522370,64.95,23.76,60.74,0.001,1424,35,normal
2026-01-23T01:30:24.522370,70.1,24.18,96.85,0.001,1496,35,normal
2026-01-23T01:30:29.522370,53.84,21.16,38.21,0.001,1285,36,normal
2026-01-23T01:30:34.522370,54.51,21.81,48.95,0.001,1350,36,normal
2026-01-23T01:30:39.522370,40.39,19.73,41.46,0.001,1155,36,normal
2026-01-23T01:30:44.522370,67.72,21.86,40.19,0.001,1491,36,normal
2026-01-23T01:30:49.522370,58.21,21.21,67.23,0.001,1421,36,normal
2026-01-23T01:30:54.522370,46.78,22.53,54.96,0.001,1444,36,normal
2026-01-23T01:30:59.522370,61.34,23.51,48.98,0.001,1392,36,normal
2026-01-23T01:31:04.522370,47.31,23.18,40.79,0.001,1334,36,normal
2026-01-23T01:31:09.522370,57.0,20.33,31.31,0.001,1394,36,normal
2026-01-23T01:31:14.522370,48.94,21.76,29.8,0.001,1261,36,normal
2026-01-23T01:31:19.522370,48.45,21.0,44.55,0.001,1262,36,normal
2026-01-23T01:31:24.522370,59.41,22.45,18.6,0.001,1379,36,normal
2026-01-23T01:31:29.522370,50.46,23.28,43.16,0.001,1195,36,normal
2026-01-23T01:31:34.522370,55.17,22.95,39.37,0.001,1497,36,normal
2026-01-23T01:31:39.522370,44.95,22.94,41.13,0.001,1197,36,normal
2026-01-23T01:31:44.522370,46.63,22.16,40.69,0.001,1197,36,normal
2026-01-23T01:31:49.522370,42.8,23.45,42.58,0.001,1287,36,normal
2026-01-23T01:31:54.522370,54.7,23.93,52.14,0.001,1425,36,normal
2026-01-23T01:31:59.522370,46.35,22.18,65.42,0.001,1196,36,normal
2026-01-23T01:32:04.522370,58.41,21.16,34.76,0.001,1386,36,normal
2026-01-23T01:32:09.522370,47.88,21.57,40.52,0.001,1310,36,normal
2026-01-23T01:32:14.522370,43.52,20.22,34.73,0.001,1150,36,normal
2026-01-23T01:32:19.522370,53.03,23.3,47.75,0.001,1367,36,normal
2026-01-23T01:32:24.522370,57.39,20.94,55.14,0.001,1419,36,normal
2026-01-23T01:32:29.522370,50.03,21.31,38.78,0.001,1170,36,normal
2026-01-23T01:32:34.522370,55.75,21.52,45.52,0.001,1388,36,normal
2026-01-23T01:32:39.522370,69.44,22.28,99.54,0.001,1599,36,normal
2026-01-23T01:32:44.522370,63.95,23.49,76.35,0.001,1584,36,normal
2026-01-23T01:32:49.522370,56.54,21.67,48.97,0.001,1323,36,normal
2026-01-23T01:32:54.522370,67.77,23.08,126.11,0.001,1635,36,normal
2026-01-23T01:32:59.522370,49.16,22.17,40.79,0.001,1305,36,normal
2026-01-23T01:33:04.522370,48.26,22.9,33.32,0.001,1176,36,normal
2026-01-23T01:33:09.522370,55.19,23.71,39.16,0.001,1381,36,normal
2026-01-23T01:33:14.522370,53.89,20.88,51.97,0.001,1237,36,normal
2026-01-23T01:33:19.522370,53.13,20.93,47.62,0.001,1331,36,normal
2026-01-23T01:33:24.522370,57.27,21.72,54.56,0.001,1468,36,normal
2026-01-23T01:33:29.522370,56.8,23.01,48.79,0.001,1388,36,normal
2026-01-23T01:33:34.522370,53.69,22.65,36.79,0.001,1353,36,normal
2026-01-23T01:33:39.522370,47.55,21.22,39.82,0.001,1259,36,normal
2026-01-23T01:33:44.522370,51.37,21.74,53.04,0.001,1286,36,normal
2026-01-23T01:33:49.522370,59.06,21.46,68.58,0.001,1385,36,normal
2026-01-23T01:33:54.522370,55.29,22.59,95.34,0.001,1595,36,normal
2026-01-23T01:33:59.522370,53.12,22.56,33.04,0.001,1296,36,normal
2026-01-23T01:34:04.522370,58.58,20.23,37.13,0.001,1391,36,normal
2026-01-23T01:34:09.522370,52.43,21.55,62.7,0.001,1465,36,normal
2026-01-23T01:34:14.522370,61.27,21.92,53.48,0.001,1456,36,normal
2026-01-23T01:34:19.522370,55.53,20.33,51.46,0.001,1295,36,normal
2026-01-23T01:34:24.522370,49.47,22.29,34.94,0.001,1420,36,normal
2026-01-23T01:34:29.522370,54.8,21.29,62.04,0.001,1240,36,normal
2026-01-23T01:34:34.522370,63.07,23.96,48.68,0.001,1476,36,normal
2026-01-23T01:34:39.522370,50.68,23.49,65.34,0.001,1411,36,normal
2026-01-23T01:34:44.522370,43.54,22.36,64.09,0.001,1197,36,normal
2026-01-23T01:34:49.522370,50.08,21.87,45.76,0.001,1399,36,normal
2026-01-23T01:34:54.522370,56.94,21.52,60.19,0.001,1515,36,normal
2026-01-23T01:34:59.522370,45.69,21.42,52.93,0.001,1143,36,normal
2026-01-23T01:35:04.522370,29.57,20.46,45.47,0.001,1161,36,normal
2026-01-23T01:35:09.522370,58.0,21.66,52.49,0.001,1346,35,normal
2026-01-23T01:35:14.522370,49.64,22.73,40.45,0.001,1219,35,normal
2026-01-23T01:35:19.522370,53.8,21.08,25.87,0.001,1358,35,normal
2026-01-23T01:35:24.522370,41.49,21.14,48.02,0.001,1431,35,normal
2026-01-23T01:35:29.522370,54.17,22.47,38.08,0.001,1346,35,normal
2026-01-23T01:35:34.522370,47.82,22.47,54.17,0.001,1235,35,normal
2026-01-23T01:35:39.522370,40.18,19.74,32.17,0.001,1072,35,normal
2026-01-23T01:35:44.522370,67.15,21.53,47.85,0.001,1346,35,normal
2026-01-23T01:35:49.522370,48.12,21.96,43.62,0.001,1223,35,normal
2026-01-23T01:35:54.522370,49.44,22.88,50.39,0.001,1220,35,normal
2026-01-23T01:35:59.522370,61.32,21.1,35.2,0.001,1244,35,normal
2026-01-23T01:36:04.522370,63.15,21.05,253.59,0.001,1611,35,normal
2026-01-23T01:36:09.522370,48.93,19.8,38.65,0.001,1203,35,normal
2026-01-23T01:36:14.522370,49.24,23.67,37.51,0.001,1267,35,normal
2026-01-23T01:36:19.522370,48.22,21.59,49.96,0.001,1118,35,normal
2026-01-23T01:36:24.522370,66.73,22.39,96.98,0.001,1498,35,normal
2026-01-23T01:36:29.522370,57.82,22.03,41.03,0.001,1394,35,normal
2026-01-23T01:36:34.522370,50.34,22.35,40.49,0.001,1340,35,normal
2026-01-23T01:36:39.522370,58.27,21.26,41.48,0.001,1352,35,normal
2026-01-23T01:36:44.522370,59.71,21.61,89.04,0.001,1460,35,normal
2026-01-23T01:36:49.522370,53.59,20.4,41.32,0.001,1414,35,normal
2026-01-23T01:36:54.522370,41.82,24.04,42.46,0.001,1304,35,normal
2026-01-23T01:36:59.522370,42.3,20.04,59.72,0.001,1047,35,normal
2026-01-23T01:37:04.522370,56.38,22.04,50.07,0.001,1418,35,normal
2026-01-23T01:37:09.522370,48.8,19.38,60.7,0.001,1373,35,normal
2026-01-23T01:37:14.522370,46.12,22.78,48.3,0.001,1216,35,normal
2026-01-23T01:37:19.522370,55.45,23.09,36.11,0.001,1281,35,normal
2026-01-23T01:37:24.522370,56.14,21.87,48.54,0.001,1382,35,normal
2026-01-23T01:37:29.522370,46.4,21.86,34.68,0.001,1127,35,normal
2026-01-23T01:37:34.522370,61.21,22.64,119.79,0.001,1546,35,normal
2026-01-23T01:37:39.522370,55.02,21.85,30.27,0.001,1294,35,normal
2026-01-23T01:37:44.522370,58.36,23.07,46.73,0.001,1327,35,normal
2026-01-23T01:37:49.522370,56.19,21.35,37.81,0.001,1440,35,normal
2026-01-23T01:37:54.522370,44.66,22.23,56.39,0.001,1332,35,normal
2026-01-23T01:37:59.522370,44.78,20.81,43.41,0.001,1417,35,normal
2026-01-23T01:38:04.522370,54.16,20.0,50.73,0.001,1221,35,normal
2026-01-23T01:38:09.522370,47.45,21.43,33.72,0.001,1093,35,normal
2026-01-23T01:38:14.522370,53.59,20.76,52.24,0.001,1256,35,normal
2026-01-23T01:38:19.522370,54.28,20.81,53.3,0.001,1440,35,normal
2026-01-23T01:38:24.522370,48.71,21.44,37.16,0.001,1343,35,normal
2026-01-23T01:38:29.522370,47.2,21.84,41.25,0.001,1345,35,normal
2026-01-23T01:38:34.522370,52.72,23.02,62.41,0.001,1321,35,normal
2026-01-23T01:38:39.522370,44.01,22.3,62.65,0.001,1142,35,normal
2026-01-23T01:38:44.522370,58.5,22.04,62.95,0.001,1483,35,normal
2026-01-23T01:38:49.522370,45.04,20.67,57.42,0.001,1190,35,normal
2026-01-23T01:38:54.522370,66.13,24.65,128.06,0.001,1556,35,normal
2026-01-23T01:38:59.522370,49.99,22.23,59.48,0.001,1400,35,normal
2026-01-23T01:39:04.522370,44.7,22.65,53.28,0.001,1372,35,normal
2026-01-23T01:39:09.522370,46.66,20.94,46.67,0.001,1131,35,normal
2026-01-23T01:39:14.522370,51.8,23.53,48.16,0.001,1248,35,normal
2026-01-23T01:39:19.522370,50.47,22.88,62.66,0.001,1278,35,normal
2026-01-23T01:39:24.522370,43.29,22.05,54.43,0.001,1239,35,normal
2026-01-23T01:39:29.522370,56.81,20.74,35.31,0.001,1355,35,normal
2026-01-23T01:39:34.522370,49.83,21.69,49.4,0.001,1388,35,normal
2026-01-23T01:39:39.522370,52.65,22.73,37.13,0.001,1149,35,normal
2026-01-23T01:39:44.522370,61.38,22.3,37.52,0.001,1346,35,normal
2026-01-23T01:39:49.522370,57.73,21.14,35.06,0.001,1362,35,normal
2026-01-23T01:39:54.522370,53.91,19.95,48.67,0.001,1335,35,normal
2026-01-23T01:39:59.522370,48.74,21.67,50.05,0.001,1150,35,normal
2026-01-23T01:40:04.522370,56.8,22.58,40.82,0.001,1382,35,normal
2026-01-23T01:40:09.522370,47.97,21.94,58.59,0.001,1124,35,normal
2026-01-23T01:40:14.522370,55.15,20.66,43.68,0.001,1374,35,normal
2026-01-23T01:40:19.522370,52.66,24.0,57.6,0.001,1333,35,normal
2026-01-23T01:40:24.522370,49.93,23.35,46.97,0.001,1250,35,normal
2026-01-23T01:40:29.522370,71.17,21.51,57.1,0.001,1436,35,normal
2026-01-23T01:40:34.522370,66.27,22.43,46.87,0.001,1447,36,normal
2026-01-23T01:40:39.522370,51.31,19.91,39.64,0.001,1401,36,normal
2026-01-23T01:40:44.522370,67.9,24.56,56.62,0.001,1493,36,normal
2026-01-23T01:40:49.522370,50.39,22.89,47.48,0.001,1394,36,normal
2026-01-23T01:40:54.522370,59.82,23.47,59.36,0.001,1522,36,normal
2026-01-23T01:40:59.522370,60.0,23.09,167.04,0.001,1640,36,normal
2026-01-23T01:41:04.522370,57.71,22.94,73.33,0.001,1519,36,normal
